"Date","sulfate","nitrate","ID"
"2009-01-19",1.98,1.11,21
"2009-01-20",NA,NA,21
"2009-01-21",NA,NA,21
"2009-01-22",NA,NA,21
"2009-01-23",NA,NA,21
"2009-01-24",NA,NA,21
"2009-01-25",1.59,4.59,21
"2009-01-26",NA,NA,21
"2009-01-27",NA,NA,21
"2009-01-28",NA,NA,21
"2009-01-29",NA,NA,21
"2009-01-30",NA,NA,21
"2009-01-31",0.605,1.12,21
"2009-02-01",NA,NA,21
"2009-02-02",NA,NA,21
"2009-02-03",NA,NA,21
"2009-02-04",NA,NA,21
"2009-02-05",NA,NA,21
"2009-02-06",1.91,0.662,21
"2009-02-07",NA,NA,21
"2009-02-08",NA,NA,21
"2009-02-09",NA,NA,21
"2009-02-10",NA,NA,21
"2009-02-11",NA,NA,21
"2009-02-12",1.76,0.815,21
"2009-02-13",NA,NA,21
"2009-02-14",NA,NA,21
"2009-02-15",NA,NA,21
"2009-02-16",NA,NA,21
"2009-02-17",NA,NA,21
"2009-02-18",2.82,0.619,21
"2009-02-19",NA,NA,21
"2009-02-20",NA,NA,21
"2009-02-21",NA,NA,21
"2009-02-22",NA,NA,21
"2009-02-23",NA,NA,21
"2009-02-24",2.01,1.84,21
"2009-02-25",NA,NA,21
"2009-02-26",NA,NA,21
"2009-02-27",NA,NA,21
"2009-02-28",NA,NA,21
"2009-03-01",NA,NA,21
"2009-03-02",1.54,2.91,21
"2009-03-03",NA,NA,21
"2009-03-04",NA,NA,21
"2009-03-05",NA,NA,21
"2009-03-06",NA,NA,21
"2009-03-07",NA,NA,21
"2009-03-08",2.69,0.485,21
"2009-03-09",NA,NA,21
"2009-03-10",NA,NA,21
"2009-03-11",NA,NA,21
"2009-03-12",NA,NA,21
"2009-03-13",NA,NA,21
"2009-03-14",4.39,4.32,21
"2009-03-15",NA,NA,21
"2009-03-16",NA,NA,21
"2009-03-17",NA,NA,21
"2009-03-18",NA,NA,21
"2009-03-19",NA,NA,21
"2009-03-20",1.16,0.748,21
"2009-03-21",NA,NA,21
"2009-03-22",NA,NA,21
"2009-03-23",NA,NA,21
"2009-03-24",NA,NA,21
"2009-03-25",NA,NA,21
"2009-03-26",1.58,0.495,21
"2009-03-27",NA,NA,21
"2009-03-28",NA,NA,21
"2009-03-29",NA,NA,21
"2009-03-30",NA,NA,21
"2009-03-31",NA,NA,21
"2009-04-01",1.34,0.373,21
"2009-04-02",NA,NA,21
"2009-04-03",NA,NA,21
"2009-04-04",NA,NA,21
"2009-04-05",NA,NA,21
"2009-04-06",NA,NA,21
"2009-04-07",1.14,0.812,21
"2009-04-08",NA,NA,21
"2009-04-09",NA,NA,21
"2009-04-10",NA,NA,21
"2009-04-11",NA,NA,21
"2009-04-12",NA,NA,21
"2009-04-13",2.46,0.462,21
"2009-04-14",NA,NA,21
"2009-04-15",NA,NA,21
"2009-04-16",NA,NA,21
"2009-04-17",NA,NA,21
"2009-04-18",NA,NA,21
"2009-04-19",1.79,0.345,21
"2009-04-20",NA,NA,21
"2009-04-21",NA,NA,21
"2009-04-22",NA,NA,21
"2009-04-23",NA,NA,21
"2009-04-24",NA,NA,21
"2009-04-25",2.99,0.595,21
"2009-04-26",NA,NA,21
"2009-04-27",NA,NA,21
"2009-04-28",NA,NA,21
"2009-04-29",NA,NA,21
"2009-04-30",NA,NA,21
"2009-05-01",4.27,0.654,21
"2009-05-02",NA,NA,21
"2009-05-03",NA,NA,21
"2009-05-04",NA,NA,21
"2009-05-05",NA,NA,21
"2009-05-06",NA,NA,21
"2009-05-07",3.81,0.588,21
"2009-05-08",NA,NA,21
"2009-05-09",NA,NA,21
"2009-05-10",NA,NA,21
"2009-05-11",NA,NA,21
"2009-05-12",NA,NA,21
"2009-05-13",4.11,0.617,21
"2009-05-14",NA,NA,21
"2009-05-15",NA,NA,21
"2009-05-16",NA,NA,21
"2009-05-17",NA,NA,21
"2009-05-18",NA,NA,21
"2009-05-19",1.79,0.322,21
"2009-05-20",NA,NA,21
"2009-05-21",NA,NA,21
"2009-05-22",NA,NA,21
"2009-05-23",NA,NA,21
"2009-05-24",NA,NA,21
"2009-05-25",2.73,0.177,21
"2009-05-26",NA,NA,21
"2009-05-27",NA,NA,21
"2009-05-28",NA,NA,21
"2009-05-29",NA,NA,21
"2009-05-30",NA,NA,21
"2009-05-31",2.39,0.215,21
"2009-06-01",NA,NA,21
"2009-06-02",NA,NA,21
"2009-06-03",NA,NA,21
"2009-06-04",NA,NA,21
"2009-06-05",NA,NA,21
"2009-06-06",3.92,0.492,21
"2009-06-07",NA,NA,21
"2009-06-08",NA,NA,21
"2009-06-09",NA,NA,21
"2009-06-10",NA,NA,21
"2009-06-11",NA,NA,21
"2009-06-12",1.82,0.402,21
"2009-06-13",NA,NA,21
"2009-06-14",NA,NA,21
"2009-06-15",NA,NA,21
"2009-06-16",NA,NA,21
"2009-06-17",NA,NA,21
"2009-06-18",3.38,0.386,21
"2009-06-19",NA,NA,21
"2009-06-20",NA,NA,21
"2009-06-21",NA,NA,21
"2009-06-22",NA,NA,21
"2009-06-23",NA,NA,21
"2009-06-24",9.5,0.393,21
"2009-06-25",NA,NA,21
"2009-06-26",NA,NA,21
"2009-06-27",NA,NA,21
"2009-06-28",NA,NA,21
"2009-06-29",NA,NA,21
"2009-06-30",2.11,0.227,21
"2009-07-01",NA,NA,21
"2009-07-02",NA,NA,21
"2009-07-03",NA,NA,21
"2009-07-04",NA,NA,21
"2009-07-05",NA,NA,21
"2009-07-06",4.71,0.143,21
"2009-07-07",NA,NA,21
"2009-07-08",NA,NA,21
"2009-07-09",NA,NA,21
"2009-07-10",NA,NA,21
"2009-07-11",NA,NA,21
"2009-07-12",2.59,0.639,21
"2009-07-13",NA,NA,21
"2009-07-14",NA,NA,21
"2009-07-15",NA,NA,21
"2009-07-16",NA,NA,21
"2009-07-17",NA,NA,21
"2009-07-18",0.994,0.148,21
"2009-07-19",NA,NA,21
"2009-07-20",NA,NA,21
"2009-07-21",NA,NA,21
"2009-07-22",NA,NA,21
"2009-07-23",NA,NA,21
"2009-07-24",1.62,0.229,21
"2009-07-25",NA,NA,21
"2009-07-26",NA,NA,21
"2009-07-27",NA,NA,21
"2009-07-28",NA,NA,21
"2009-07-29",NA,NA,21
"2009-07-30",1,0.203,21
"2009-07-31",NA,NA,21
"2009-08-01",NA,NA,21
"2009-08-02",NA,NA,21
"2009-08-03",NA,NA,21
"2009-08-04",NA,NA,21
"2009-08-05",1.57,0.264,21
"2009-08-06",NA,NA,21
"2009-08-07",NA,NA,21
"2009-08-08",NA,NA,21
"2009-08-09",NA,NA,21
"2009-08-10",NA,NA,21
"2009-08-11",0.929,0.197,21
"2009-08-12",NA,NA,21
"2009-08-13",NA,NA,21
"2009-08-14",NA,NA,21
"2009-08-15",NA,NA,21
"2009-08-16",NA,NA,21
"2009-08-17",2.46,0.297,21
"2009-08-18",NA,NA,21
"2009-08-19",NA,NA,21
"2009-08-20",NA,NA,21
"2009-08-21",NA,NA,21
"2009-08-22",NA,NA,21
"2009-08-23",1.28,0.16,21
"2009-08-24",NA,NA,21
"2009-08-25",NA,NA,21
"2009-08-26",NA,NA,21
"2009-08-27",NA,NA,21
"2009-08-28",NA,NA,21
"2009-08-29",2.38,0.137,21
"2009-08-30",NA,NA,21
"2009-08-31",NA,NA,21
"2009-09-01",NA,NA,21
"2009-09-02",NA,NA,21
"2009-09-03",NA,NA,21
"2009-09-04",5.06,0.436,21
"2009-09-05",NA,NA,21
"2009-09-06",NA,NA,21
"2009-09-07",NA,NA,21
"2009-09-08",NA,NA,21
"2009-09-09",NA,NA,21
"2009-09-10",4.12,0.527,21
"2009-09-11",NA,NA,21
"2009-09-12",NA,NA,21
"2009-09-13",NA,NA,21
"2009-09-14",NA,NA,21
"2009-09-15",NA,NA,21
"2009-09-16",1.4,0.144,21
"2009-09-17",NA,NA,21
"2009-09-18",NA,NA,21
"2009-09-19",NA,NA,21
"2009-09-20",NA,NA,21
"2009-09-21",NA,NA,21
"2009-09-22",0.607,0.162,21
"2009-09-23",NA,NA,21
"2009-09-24",NA,NA,21
"2009-09-25",NA,NA,21
"2009-09-26",NA,NA,21
"2009-09-27",NA,NA,21
"2009-09-28",0.958,0.159,21
"2009-09-29",NA,NA,21
"2009-09-30",NA,NA,21
"2009-10-01",NA,NA,21
"2009-10-02",NA,NA,21
"2009-10-03",NA,NA,21
"2009-10-04",0.613,0.268,21
"2009-10-05",NA,NA,21
"2009-10-06",NA,NA,21
"2009-10-07",NA,NA,21
"2009-10-08",NA,NA,21
"2009-10-09",NA,NA,21
"2009-10-10",2.92,0.126,21
"2009-10-11",NA,NA,21
"2009-10-12",NA,NA,21
"2009-10-13",NA,NA,21
"2009-10-14",NA,NA,21
"2009-10-15",NA,NA,21
"2009-10-16",1.7,0.135,21
"2009-10-17",NA,NA,21
"2009-10-18",NA,NA,21
"2009-10-19",NA,NA,21
"2009-10-20",NA,NA,21
"2009-10-21",NA,NA,21
"2009-10-22",1.63,0.273,21
"2009-10-23",NA,NA,21
"2009-10-24",NA,NA,21
"2009-10-25",NA,NA,21
"2009-10-26",NA,NA,21
"2009-10-27",NA,NA,21
"2009-10-28",1.95,0.394,21
"2009-10-29",NA,NA,21
"2009-10-30",NA,NA,21
"2009-10-31",NA,NA,21
"2009-11-01",NA,NA,21
"2009-11-02",NA,NA,21
"2009-11-03",0.966,0.181,21
"2009-11-04",NA,NA,21
"2009-11-05",NA,NA,21
"2009-11-06",NA,NA,21
"2009-11-07",NA,NA,21
"2009-11-08",NA,NA,21
"2009-11-09",2.87,0.546,21
"2009-11-10",NA,NA,21
"2009-11-11",NA,NA,21
"2009-11-12",NA,NA,21
"2009-11-13",NA,NA,21
"2009-11-14",NA,NA,21
"2009-11-15",5.08,0.634,21
"2009-11-16",NA,NA,21
"2009-11-17",NA,NA,21
"2009-11-18",NA,NA,21
"2009-11-19",NA,NA,21
"2009-11-20",NA,NA,21
"2009-11-21",2.67,0.989,21
"2009-11-22",NA,NA,21
"2009-11-23",NA,NA,21
"2009-11-24",NA,NA,21
"2009-11-25",NA,NA,21
"2009-11-26",NA,NA,21
"2009-11-27",0.806,0.525,21
"2009-11-28",NA,NA,21
"2009-11-29",NA,NA,21
"2009-11-30",NA,NA,21
"2009-12-01",NA,NA,21
"2009-12-02",NA,NA,21
"2009-12-03",2.29,2.23,21
"2009-12-04",NA,NA,21
"2009-12-05",NA,NA,21
"2009-12-06",NA,NA,21
"2009-12-07",NA,NA,21
"2009-12-08",NA,NA,21
"2009-12-09",1.97,2.66,21
"2009-12-10",NA,NA,21
"2009-12-11",NA,NA,21
"2009-12-12",NA,NA,21
"2009-12-13",NA,NA,21
"2009-12-14",NA,NA,21
"2009-12-15",2.13,3.5,21
"2009-12-16",NA,NA,21
"2009-12-17",NA,NA,21
"2009-12-18",NA,NA,21
"2009-12-19",NA,NA,21
"2009-12-20",NA,NA,21
"2009-12-21",3.31,3.17,21
"2009-12-22",NA,NA,21
"2009-12-23",NA,NA,21
"2009-12-24",NA,NA,21
"2009-12-25",NA,NA,21
"2009-12-26",NA,NA,21
"2009-12-27",1.21,0.674,21
"2009-12-28",NA,NA,21
"2009-12-29",NA,NA,21
"2009-12-30",NA,NA,21
"2009-12-31",NA,NA,21
"2010-01-01",NA,NA,21
"2010-01-02",1.59,2.17,21
"2010-01-03",NA,NA,21
"2010-01-04",NA,NA,21
"2010-01-05",NA,NA,21
"2010-01-06",NA,NA,21
"2010-01-07",NA,NA,21
"2010-01-08",1.18,1.53,21
"2010-01-09",NA,NA,21
"2010-01-10",NA,NA,21
"2010-01-11",NA,NA,21
"2010-01-12",NA,NA,21
"2010-01-13",NA,NA,21
"2010-01-14",1.92,2.76,21
"2010-01-15",NA,NA,21
"2010-01-16",NA,NA,21
"2010-01-17",NA,NA,21
"2010-01-18",NA,NA,21
"2010-01-19",NA,NA,21
"2010-01-20",3.47,0.473,21
"2010-01-21",NA,NA,21
"2010-01-22",NA,NA,21
"2010-01-23",NA,NA,21
"2010-01-24",NA,NA,21
"2010-01-25",NA,NA,21
"2010-01-26",0.663,0.309,21
"2010-01-27",NA,NA,21
"2010-01-28",NA,NA,21
"2010-01-29",NA,NA,21
"2010-01-30",NA,NA,21
"2010-01-31",NA,NA,21
"2010-02-01",3.56,6.48,21
"2010-02-02",NA,NA,21
"2010-02-03",NA,NA,21
"2010-02-04",NA,NA,21
"2010-02-05",NA,NA,21
"2010-02-06",NA,NA,21
"2010-02-07",3.12,1.67,21
"2010-02-08",NA,NA,21
"2010-02-09",NA,NA,21
"2010-02-10",NA,NA,21
"2010-02-11",NA,NA,21
"2010-02-12",NA,NA,21
"2010-02-13",3.52,2.24,21
"2010-02-14",NA,NA,21
"2010-02-15",NA,NA,21
"2010-02-16",NA,NA,21
"2010-02-17",NA,NA,21
"2010-02-18",NA,NA,21
"2010-02-19",0.709,1.35,21
"2010-02-20",NA,NA,21
"2010-02-21",NA,NA,21
"2010-02-22",NA,NA,21
"2010-02-23",NA,NA,21
"2010-02-24",NA,NA,21
"2010-02-25",0.472,0.996,21
"2010-02-26",NA,NA,21
"2010-02-27",NA,NA,21
"2010-02-28",NA,NA,21
"2010-03-01",NA,NA,21
"2010-03-02",NA,NA,21
"2010-03-03",1.93,2.53,21
"2010-03-04",NA,NA,21
"2010-03-05",NA,NA,21
"2010-03-06",NA,NA,21
"2010-03-07",NA,NA,21
"2010-03-08",NA,NA,21
"2010-03-09",1.97,1.07,21
"2010-03-10",NA,NA,21
"2010-03-11",NA,NA,21
"2010-03-12",NA,NA,21
"2010-03-13",NA,NA,21
"2010-03-14",NA,NA,21
"2010-03-15",2.16,0.425,21
"2010-03-16",NA,NA,21
"2010-03-17",NA,NA,21
"2010-03-18",NA,NA,21
"2010-03-19",NA,NA,21
"2010-03-20",NA,NA,21
"2010-03-21",NA,NA,21
"2010-03-22",NA,NA,21
"2010-03-23",NA,NA,21
"2010-03-24",NA,NA,21
"2010-03-25",NA,NA,21
"2010-03-26",NA,NA,21
"2010-03-27",2.12,0.721,21
"2010-03-28",NA,NA,21
"2010-03-29",NA,NA,21
"2010-03-30",NA,NA,21
"2010-03-31",NA,NA,21
"2010-04-01",NA,NA,21
"2010-04-02",2.91,0.371,21
"2010-04-03",NA,NA,21
"2010-04-04",NA,NA,21
"2010-04-05",NA,NA,21
"2010-04-06",NA,NA,21
"2010-04-07",NA,NA,21
"2010-04-08",1.01,0.733,21
"2010-04-09",NA,NA,21
"2010-04-10",NA,NA,21
"2010-04-11",NA,NA,21
"2010-04-12",NA,NA,21
"2010-04-13",NA,NA,21
"2010-04-14",2.23,0.636,21
"2010-04-15",NA,NA,21
"2010-04-16",NA,NA,21
"2010-04-17",NA,NA,21
"2010-04-18",NA,NA,21
"2010-04-19",NA,NA,21
"2010-04-20",2.97,0.576,21
"2010-04-21",NA,NA,21
"2010-04-22",NA,NA,21
"2010-04-23",NA,NA,21
"2010-04-24",NA,NA,21
"2010-04-25",NA,NA,21
"2010-04-26",1.42,0.212,21
"2010-04-27",NA,NA,21
"2010-04-28",NA,NA,21
"2010-04-29",NA,NA,21
"2010-04-30",NA,NA,21
"2010-05-01",NA,NA,21
"2010-05-02",1.2,0.323,21
"2010-05-03",NA,NA,21
"2010-05-04",NA,NA,21
"2010-05-05",NA,NA,21
"2010-05-06",NA,NA,21
"2010-05-07",NA,NA,21
"2010-05-08",0.936,0.105,21
"2010-05-09",NA,NA,21
"2010-05-10",NA,NA,21
"2010-05-11",NA,NA,21
"2010-05-12",NA,NA,21
"2010-05-13",NA,NA,21
"2010-05-14",NA,NA,21
"2010-05-15",NA,NA,21
"2010-05-16",NA,NA,21
"2010-05-17",NA,NA,21
"2010-05-18",NA,NA,21
"2010-05-19",NA,NA,21
"2010-05-20",NA,NA,21
"2010-05-21",NA,NA,21
"2010-05-22",NA,NA,21
"2010-05-23",NA,NA,21
"2010-05-24",NA,NA,21
"2010-05-25",NA,NA,21
"2010-05-26",NA,NA,21
"2010-05-27",NA,NA,21
"2010-05-28",NA,NA,21
"2010-05-29",NA,NA,21
"2010-05-30",NA,NA,21
"2010-05-31",NA,NA,21
"2010-06-01",NA,NA,21
"2010-06-02",NA,NA,21
"2010-06-03",NA,NA,21
"2010-06-04",NA,NA,21
"2010-06-05",NA,NA,21
"2010-06-06",NA,NA,21
"2010-06-07",NA,NA,21
"2010-06-08",NA,NA,21
"2010-06-09",NA,NA,21
"2010-06-10",NA,NA,21
"2010-06-11",NA,NA,21
"2010-06-12",NA,NA,21
"2010-06-13",NA,NA,21
"2010-06-14",NA,NA,21
"2010-06-15",NA,NA,21
"2010-06-16",NA,NA,21
"2010-06-17",NA,NA,21
"2010-06-18",NA,NA,21
"2010-06-19",NA,NA,21
"2010-06-20",NA,NA,21
"2010-06-21",NA,NA,21
"2010-06-22",NA,NA,21
"2010-06-23",NA,NA,21
"2010-06-24",NA,NA,21
"2010-06-25",NA,NA,21
"2010-06-26",NA,NA,21
"2010-06-27",NA,NA,21
"2010-06-28",NA,NA,21
"2010-06-29",NA,NA,21
"2010-06-30",NA,NA,21
"2010-07-01",NA,NA,21
"2010-07-02",NA,NA,21
"2010-07-03",NA,NA,21
"2010-07-04",NA,NA,21
"2010-07-05",NA,NA,21
"2010-07-06",NA,NA,21
"2010-07-07",NA,NA,21
"2010-07-08",NA,NA,21
"2010-07-09",NA,NA,21
"2010-07-10",NA,NA,21
"2010-07-11",NA,NA,21
"2010-07-12",NA,NA,21
"2010-07-13",NA,NA,21
"2010-07-14",NA,NA,21
"2010-07-15",NA,NA,21
"2010-07-16",NA,NA,21
"2010-07-17",NA,NA,21
"2010-07-18",NA,NA,21
"2010-07-19",NA,NA,21
"2010-07-20",NA,NA,21
"2010-07-21",NA,NA,21
"2010-07-22",NA,NA,21
"2010-07-23",NA,NA,21
"2010-07-24",NA,NA,21
"2010-07-25",NA,NA,21
"2010-07-26",NA,NA,21
"2010-07-27",NA,NA,21
"2010-07-28",NA,NA,21
"2010-07-29",NA,NA,21
"2010-07-30",NA,NA,21
"2010-07-31",NA,NA,21
"2010-08-01",NA,NA,21
"2010-08-02",NA,NA,21
"2010-08-03",NA,NA,21
"2010-08-04",NA,NA,21
"2010-08-05",NA,NA,21
"2010-08-06",NA,NA,21
"2010-08-07",NA,NA,21
"2010-08-08",NA,NA,21
"2010-08-09",NA,NA,21
"2010-08-10",NA,NA,21
"2010-08-11",NA,NA,21
"2010-08-12",NA,NA,21
"2010-08-13",NA,NA,21
"2010-08-14",NA,NA,21
"2010-08-15",NA,NA,21
"2010-08-16",NA,NA,21
"2010-08-17",NA,NA,21
"2010-08-18",NA,NA,21
"2010-08-19",NA,NA,21
"2010-08-20",NA,NA,21
"2010-08-21",NA,NA,21
"2010-08-22",NA,NA,21
"2010-08-23",NA,NA,21
"2010-08-24",NA,NA,21
"2010-08-25",NA,NA,21
"2010-08-26",NA,NA,21
"2010-08-27",NA,NA,21
"2010-08-28",NA,NA,21
"2010-08-29",NA,NA,21
"2010-08-30",NA,NA,21
"2010-08-31",NA,NA,21
"2010-09-01",NA,NA,21
"2010-09-02",NA,NA,21
"2010-09-03",NA,NA,21
"2010-09-04",NA,NA,21
"2010-09-05",NA,NA,21
"2010-09-06",NA,NA,21
"2010-09-07",NA,NA,21
"2010-09-08",NA,NA,21
"2010-09-09",NA,NA,21
"2010-09-10",NA,NA,21
"2010-09-11",NA,NA,21
"2010-09-12",NA,NA,21
"2010-09-13",NA,NA,21
"2010-09-14",NA,NA,21
"2010-09-15",NA,NA,21
"2010-09-16",NA,NA,21
"2010-09-17",NA,NA,21
"2010-09-18",NA,NA,21
"2010-09-19",NA,NA,21
"2010-09-20",NA,NA,21
"2010-09-21",NA,NA,21
"2010-09-22",NA,NA,21
"2010-09-23",NA,NA,21
"2010-09-24",NA,NA,21
"2010-09-25",NA,NA,21
"2010-09-26",NA,NA,21
"2010-09-27",NA,NA,21
"2010-09-28",NA,NA,21
"2010-09-29",NA,NA,21
"2010-09-30",NA,NA,21
"2010-10-01",NA,NA,21
"2010-10-02",NA,NA,21
"2010-10-03",NA,NA,21
"2010-10-04",NA,NA,21
"2010-10-05",NA,NA,21
"2010-10-06",NA,NA,21
"2010-10-07",NA,NA,21
"2010-10-08",NA,NA,21
"2010-10-09",NA,NA,21
"2010-10-10",NA,NA,21
"2010-10-11",NA,NA,21
"2010-10-12",NA,NA,21
"2010-10-13",NA,NA,21
"2010-10-14",NA,NA,21
"2010-10-15",NA,NA,21
"2010-10-16",NA,NA,21
"2010-10-17",NA,NA,21
"2010-10-18",NA,NA,21
"2010-10-19",NA,NA,21
"2010-10-20",NA,NA,21
"2010-10-21",NA,NA,21
"2010-10-22",NA,NA,21
"2010-10-23",NA,NA,21
"2010-10-24",NA,NA,21
"2010-10-25",NA,NA,21
"2010-10-26",NA,NA,21
"2010-10-27",NA,NA,21
"2010-10-28",NA,NA,21
"2010-10-29",NA,NA,21
"2010-10-30",NA,NA,21
"2010-10-31",NA,NA,21
"2010-11-01",NA,NA,21
"2010-11-02",NA,NA,21
"2010-11-03",NA,NA,21
"2010-11-04",NA,NA,21
"2010-11-05",NA,NA,21
"2010-11-06",NA,NA,21
"2010-11-07",NA,NA,21
"2010-11-08",NA,NA,21
"2010-11-09",NA,NA,21
"2010-11-10",NA,NA,21
"2010-11-11",NA,NA,21
"2010-11-12",NA,NA,21
"2010-11-13",NA,NA,21
"2010-11-14",NA,NA,21
"2010-11-15",NA,NA,21
"2010-11-16",NA,NA,21
"2010-11-17",NA,NA,21
"2010-11-18",NA,NA,21
"2010-11-19",NA,NA,21
"2010-11-20",NA,NA,21
"2010-11-21",NA,NA,21
"2010-11-22",NA,NA,21
"2010-11-23",NA,NA,21
"2010-11-24",NA,NA,21
"2010-11-25",NA,NA,21
"2010-11-26",NA,NA,21
"2010-11-27",NA,NA,21
"2010-11-28",NA,NA,21
"2010-11-29",NA,NA,21
"2010-11-30",NA,NA,21
"2010-12-01",NA,NA,21
"2010-12-02",NA,NA,21
"2010-12-03",NA,NA,21
"2010-12-04",NA,NA,21
"2010-12-05",NA,NA,21
"2010-12-06",NA,NA,21
"2010-12-07",NA,NA,21
"2010-12-08",NA,NA,21
"2010-12-09",NA,NA,21
"2010-12-10",NA,NA,21
"2010-12-11",NA,NA,21
"2010-12-12",NA,NA,21
"2010-12-13",NA,NA,21
"2010-12-14",NA,NA,21
"2010-12-15",NA,NA,21
"2010-12-16",NA,NA,21
"2010-12-17",NA,NA,21
"2010-12-18",NA,NA,21
"2010-12-19",NA,NA,21
"2010-12-20",NA,NA,21
"2010-12-21",NA,NA,21
"2010-12-22",NA,NA,21
"2010-12-23",NA,NA,21
"2010-12-24",NA,NA,21
"2010-12-25",NA,NA,21
"2010-12-26",NA,NA,21
"2010-12-27",NA,NA,21
"2010-12-28",NA,NA,21
"2010-12-29",NA,NA,21
"2010-12-30",NA,NA,21
"2010-12-31",NA,NA,21
